site,genus,sp,subsp,common_name,source
CAPL,Anaxyrus,punctatus,,Red-spotted Toad,http://www.mendeley.com/c/5129955884/g/2058663/amphibians-of-arizona/
CAPL,Anaxyrus,woodhousii,,Woodhouse's Toad,http://www.mendeley.com/c/5129955884/g/2058663/amphibians-of-arizona/
CAPL,Incilius,alvarius,,Sonoran Desert Toad,http://www.mendeley.com/c/5129955884/g/2058663/amphibians-of-arizona/
CAPL,Scaphiopus,couchii,,Couch's Spadefoot,http://www.mendeley.com/c/5129955884/g/2058663/amphibians-of-arizona/
CAPL,Spea,multiplicata,,Mexican Spadefoot,http://www.mendeley.com/c/5129955884/g/2058663/amphibians-of-arizona/
CAPL,Ambystoma,mavortium ,,Barred Tiger Salamander,http://www.mendeley.com/c/5129955884/g/2058663/amphibians-of-arizona/
CPER,Ambystoma,tigrinum,,Barred tiger salamander ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Scaphiopus,bombifrons,,Plains spadefoot,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Bufo,cognatus,,Great Plains toad ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Bufo,woodhousii,,Western Woodhouse toad ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Pseudacris,triseriata,,Boreal chorus frog ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Chrysemys,picta,,Painted turtle,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Terrapene,ornata,,Western box turtle ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Holbrookia,maculata,,Lesser earless lizard ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Phrynosoma,douglassi,,Short-horned lizard ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Eumeces,multivirgatus,,Northern many-lined skink ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Coluber,constrictor,,Eastern yellow-bellied racer ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Heterodon,nasicus,,Plains hognose snake ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Pituophis,melanoleucus,,Bullsnake,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Thamnophis,radix,,Plains garter snake ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Crotalus,viridus,,Prairie rattlesnake ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Acris ,crepitans,,Northern cricket frog ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Rana,pipiens,,Northern leopard frog ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Sceloporus,undulatus,,Northern prairie lizard,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Eumeces,obsoletus,,Great Plains skink ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Cnemidophorus,sexlineatus,,Six-lined racerunner ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Arizona,elegans,,Kansas glossy snake ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Lampropeltis,triangulum,,Milk snake ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Tantilla,nigriceps,,Plains blackhead snake ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Thamnophis,sirtalis,,Red-sided garter snake ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
CPER,Tropidoclonion,lineatum,,Lined snake ,http://www.mendeley.com/c/4986545792/g/2058663/1997-long-term-pitfall-trap-studies-at-the-central-plains-experimental-range--shortgrass-steppe-lter-/
DCFS,Chrysemys,picta,,Eastern painted turtle,http://www.mendeley.com/c/5076345952/g/2058663/higgins-1992-waterfowl-production-on-the-woodworth-station-in-south-central-north-dakota--1965-1981-duplicate-copy-for-dcfs/
DCFS,Opheodrys,vernalis,,Smooth green snake,http://www.mendeley.com/c/5076345952/g/2058663/higgins-1992-waterfowl-production-on-the-woodworth-station-in-south-central-north-dakota--1965-1981-duplicate-copy-for-dcfs/
DCFS,Storeria,occipitomaculata,,Northern redbelly snake,http://www.mendeley.com/c/5076345952/g/2058663/higgins-1992-waterfowl-production-on-the-woodworth-station-in-south-central-north-dakota--1965-1981-duplicate-copy-for-dcfs/
DCFS,Thamnophis,radix,,Plains garter snake,http://www.mendeley.com/c/5076345952/g/2058663/higgins-1992-waterfowl-production-on-the-woodworth-station-in-south-central-north-dakota--1965-1981-duplicate-copy-for-dcfs/
DCFS,Ambystoma,tigrinum,,Tiger salamander,http://www.mendeley.com/c/5076345952/g/2058663/higgins-1992-waterfowl-production-on-the-woodworth-station-in-south-central-north-dakota--1965-1981-duplicate-copy-for-dcfs/
DCFS,Bufo,cognatus,,Great plains toad,http://www.mendeley.com/c/5076345952/g/2058663/higgins-1992-waterfowl-production-on-the-woodworth-station-in-south-central-north-dakota--1965-1981-duplicate-copy-for-dcfs/
DCFS,Bufo,hemiophrys,,Canadian toad,http://www.mendeley.com/c/5076345952/g/2058663/higgins-1992-waterfowl-production-on-the-woodworth-station-in-south-central-north-dakota--1965-1981-duplicate-copy-for-dcfs/
DCFS,Pseudacris,triseriata,,Boreal chorus frog,http://www.mendeley.com/c/5076345952/g/2058663/higgins-1992-waterfowl-production-on-the-woodworth-station-in-south-central-north-dakota--1965-1981-duplicate-copy-for-dcfs/
DCFS,Rana,pipiens,,Northern leopard frog,http://www.mendeley.com/c/5076345952/g/2058663/higgins-1992-waterfowl-production-on-the-woodworth-station-in-south-central-north-dakota--1965-1981-duplicate-copy-for-dcfs/
DELA,Sternotherus,depressus,,flattened musk turtle,http://www.mendeley.com/c/5018030642/g/2058663/black-warrior-species-diversity/
DELA,,,,delta map turtle,http://www.mendeley.com/c/5018231082/g/2058663/conservation-2000-outdoor-alabama-volumes-72-73/
DELA,,,,Alabama Map Turtle,http://www.mendeley.com/c/5018231082/g/2058663/conservation-2000-outdoor-alabama-volumes-72-73/
DSNY,,,,eastern indigo snake,http://www.mendeley.com/c/4955268692/g/2058663/the-nature-conservancy-2012-disney-wilderness-preserve---about/
DSNY,,,,gopher tortoise,http://www.mendeley.com/c/4955268692/g/2058663/the-nature-conservancy-2012-disney-wilderness-preserve---about/
FEXF,Thamnophis,elegans,,western terrestrial garter snake,http://www.mendeley.com/c/5077876992/g/2058663/2012-romoreptilecertifiedspecieslist/
FEXF,Bufo,boreas,boreas,Boreal Toad,http://www.mendeley.com/c/5077882712/g/2058663/2012-romoamphibiancertifiedspecieslist/
FEXF,Pseudacris,maculata,,boreal chrous frog,http://www.mendeley.com/c/5077882712/g/2058663/2012-romoamphibiancertifiedspecieslist/
FEXF,Rana,sylvatica,,wood frog,http://www.mendeley.com/c/5077882712/g/2058663/2012-romoamphibiancertifiedspecieslist/
FEXF,Ambystoma,tigrinum,,tiger salamander,http://www.mendeley.com/c/5077882712/g/2058663/2012-romoamphibiancertifiedspecieslist/
GRSM,Bufo,americanus,americanus,,http://www.mendeley.com/c/5030081192/g/2058663/grsm-bufonidae/
GRSM,Bufo,americanus,unknown,,http://www.mendeley.com/c/5030081192/g/2058663/grsm-bufonidae/
GRSM,Bufo,americanus,,,http://www.mendeley.com/c/5030081192/g/2058663/grsm-bufonidae/
GRSM,Bufo,fowleri,,,http://www.mendeley.com/c/5030081192/g/2058663/grsm-bufonidae/
GRSM,Bufo,woodhousii,unknown,,http://www.mendeley.com/c/5030081192/g/2058663/grsm-bufonidae/
GRSM,Acris,crepitans,,Northern cricket frog,http://www.mendeley.com/c/5030081172/g/2058663/grsm-hylidae/
GRSM,Hyla,chrysoscelis,,Cope's gray treefrog,http://www.mendeley.com/c/5030081172/g/2058663/grsm-hylidae/
GRSM,Hyla,crucifer,,,http://www.mendeley.com/c/5030081172/g/2058663/grsm-hylidae/
GRSM,Hyla,sp.,,,http://www.mendeley.com/c/5030081172/g/2058663/grsm-hylidae/
GRSM,Pseudacris,crucifer,crucifer,Northern spring peeper,http://www.mendeley.com/c/5030081172/g/2058663/grsm-hylidae/
GRSM,Pseudacris,crucifer,unknown,Spring peeper,http://www.mendeley.com/c/5030081172/g/2058663/grsm-hylidae/
GRSM,Pseudacris,crucifer,,Spring peeper,http://www.mendeley.com/c/5030081172/g/2058663/grsm-hylidae/
GRSM,Pseudacris,feriarum,feriarum,,http://www.mendeley.com/c/5030081172/g/2058663/grsm-hylidae/
GRSM,Pseudacris,feriarum,,Upland chorus frog,http://www.mendeley.com/c/5030081172/g/2058663/grsm-hylidae/
GRSM,Pseudacris,triseriata,,Western chorus frog,http://www.mendeley.com/c/5030081172/g/2058663/grsm-hylidae/
GRSM,Gastrophryne,carolinensis,,Eastern Narrowmouth Toad,http://www.mendeley.com/c/5030081122/g/2058663/grsm-microhylidae/
GRSM,Rana,catesbeiana,,Bullfrog,http://www.mendeley.com/c/5030081002/g/2058663/grsm-ranidae/
GRSM,Rana,clamitans,melanota,Green Frog,http://www.mendeley.com/c/5030081002/g/2058663/grsm-ranidae/
GRSM,Rana,clamitans,unknown,Green Frog,http://www.mendeley.com/c/5030081002/g/2058663/grsm-ranidae/
GRSM,Rana,clamitans,,Green Frog,http://www.mendeley.com/c/5030081002/g/2058663/grsm-ranidae/
GRSM,Rana,palustris,,Pickerel Frog,http://www.mendeley.com/c/5030081002/g/2058663/grsm-ranidae/
GRSM,Rana,pipiens,,Northern Leopard Frog,http://www.mendeley.com/c/5030081002/g/2058663/grsm-ranidae/
GRSM,Rana,sp.,,,http://www.mendeley.com/c/5030081002/g/2058663/grsm-ranidae/
GRSM,Rana,sphenocephala,,Southern Leopard Frog,http://www.mendeley.com/c/5030081002/g/2058663/grsm-ranidae/
GRSM,Rana,sylvatica,,Wood Frog,http://www.mendeley.com/c/5030081002/g/2058663/grsm-ranidae/
GRSM,Scaphiopus,holbrookii,,Eastern Spadefoot toad,http://www.mendeley.com/c/5030080962/g/2058663/grsm-scaphiopodidae/
GRSM,Ambystoma,maculatum,,Spotted salamander,http://www.mendeley.com/c/5030098292/g/2058663/grsm-ambystomatidae/
GRSM,Ambystoma,opacum,,Marbled salamander,http://www.mendeley.com/c/5030098292/g/2058663/grsm-ambystomatidae/
GRSM,Ambystoma,sp.,,,http://www.mendeley.com/c/5030098292/g/2058663/grsm-ambystomatidae/
GRSM,Ambystoma,talpoideum,,Mole salamander,http://www.mendeley.com/c/5030098292/g/2058663/grsm-ambystomatidae/
GRSM,Cryptobranchus,alleganiensis,alleganiensis,Eastern hellbender,http://www.mendeley.com/c/5030099092/g/2058663/grsm-cryptobranchidae/
GRSM,Cryptobranchus,alleganiensis,,Hellbender,http://www.mendeley.com/c/5030099092/g/2058663/grsm-cryptobranchidae/
GRSM,Necturus,maculosus,,Mudpuppy,http://www.mendeley.com/c/5030098282/g/2058663/grsm-proteidae/
GRSM,Aneides,aeneus,,Green salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,aeneus,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,conanti,,Spotted dusky salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,conanti x santeetlah,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,fuscus,,Dusky salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,fuscus complex,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,imitator,,Imitator salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,marmoratus,,Shovelnose salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,monticola,,Seal salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,ochrophaeus,,Allegheny Mountain dusky salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,ochrophaeus complex,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,ocoee,,Ocoee salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,quadramaculatus,,Black-bellied salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,santeetlah,,Santleetlah dusky salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,sp.,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Desmognathus,wrighti,,Pigmy salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Eurycea,bislineata,subspecies,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Eurycea,guttata,, Long-tailed salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Eurycea,guttolineata,,Three-lined salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Eurycea,junaluska,,Junaluska salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Eurycea,longicauda,longicauda, Long-tailed salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Eurycea,longicauda,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Eurycea,longicauda complex,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Eurycea,lucifuga,,Cave salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Eurycea,sp.,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Eurycea,wilderae,,Blue Ridge two-lined salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Gyrinophilus,porphyriticus,danielsi,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Gyrinophilus,porphyriticus,unknown,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Gyrinophilus,porphyriticus,,Spring salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Hemidactylium,scutatum,,Four-Toed salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,glutinosus,,Northern slimy salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,glutinosus complex,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,glutinosus x jordani,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,glutinosus x tayahalee,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,jordani,,Jordan`s salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,jordani x metacalfi,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,jordani x metcalfi x teyahalee,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,jordani x oconaluftee,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,jordani x serratus,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,jordani x teyahalee,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,metcalfi,,Southern gray-cheeked salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,metcalfi x teyahalee,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,oconaluftee,,Southern Appalachian salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,serratus,,Southern red-backed salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,sp.,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,teyahalee,,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Plethodon,ventralis,,Zigzag salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Pseudotriton,montanus,diasticus,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Pseudotriton,montanus,montanus,,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Pseudotriton,montanus,,Eastern mud salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Pseudotriton,ruber,schencki,Black-chinned red salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Pseudotriton,ruber,,Black-chinned red salamander,http://www.mendeley.com/c/5030098272/g/2058663/grsm-plethodontidae/
GRSM,Notophthalmus,viridescens,viridescens,Red-spotted newt,http://www.mendeley.com/c/5030098252/g/2058663/grsm-salamandridae/
GRSM,Notophthalmus,viridescens,,Red-spotted newt,http://www.mendeley.com/c/5030098252/g/2058663/grsm-salamandridae/
GRSM,Carphophis,amoenus,amoenus,Eastern wormsnake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Coluber,constrictor,constrictor,Northern black racer,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Diadophis,punctatus,edwardsii,Northern ring-necked snake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Diadophis,punctatus,unknown,,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Elaphe,guttata,guttata,Cornsnake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Elaphe,obsoleta,obsoleta,Black ratsnake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Elaphe,obsoleta,unknown,,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Heterodon,platyrhinos,,Eastern Hognose snake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Lampropeltis,calligaster,rhombomaculata,Mole kingsnake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Lampropeltis,getula,nigra,Eastern black kingsnake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Lampropeltis,triangulum,triangulum,Eastern milksnake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Nerodia,sipedon,sipedon,Northern watersnake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Opheodrys,aestivus,aestivus,Northern rough greensnake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Opheodrys,aestivus,,Rough green snake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Regina,septemvittata,,Queen snake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Storeria,dekayi,dekayi,Brown snake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Storeria,dekayi,dekayi/wrightorum,Norther/Midland brown snake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Storeria,dekayi,subspecies,,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Storeria,dekayi,wrightorum,Midland brownsnake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Storeria,occipitomaculata,occipitomaculata,Northern red-bellied snake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Storeria,occipitomaculata,unknown,,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Thamnophis,sirtalis,sirtalis,Eastern garter snake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Thamnophis,sirtalis,,Garter snake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Virginia,valeriae,valeriae,Eastern smooth earthsnake,http://www.mendeley.com/c/5030139702/g/2058663/grsm-colubridae/
GRSM,Sceloporus,undulatus,hyacinthinus,Northern fence lizard,http://www.mendeley.com/c/5030139692/g/2058663/grsm-phrynosomatidae/
GRSM,Sceloporus,undulatus,,,http://www.mendeley.com/c/5030139692/g/2058663/grsm-phrynosomatidae/
GRSM,Sceloporus,undulatus,undulatus,Eastern fence lizard,http://www.mendeley.com/c/5030139692/g/2058663/grsm-phrynosomatidae/
GRSM,Anolis,carolinensis,carolinensis,Northern green anole,http://www.mendeley.com/c/5030139682/g/2058663/grsm-polychridae/
GRSM,Anolis,carolinensis,,Green anole,http://www.mendeley.com/c/5030139682/g/2058663/grsm-polychridae/
GRSM,Eumeces,fasciatus,,common five-lined skink,http://www.mendeley.com/c/5030139672/g/2058663/grsm-scincidae/
GRSM,Eumeces,inexpectatus,,southeastern five-lined skink,http://www.mendeley.com/c/5030139672/g/2058663/grsm-scincidae/
GRSM,Eumeces,laticeps,,broad-headed skink,http://www.mendeley.com/c/5030139672/g/2058663/grsm-scincidae/
GRSM,Eumeces,sp.,,Skink,http://www.mendeley.com/c/5030139672/g/2058663/grsm-scincidae/
GRSM,Scincella,lateralis,,little brown skink,http://www.mendeley.com/c/5030139672/g/2058663/grsm-scincidae/
GRSM,Cnemidophorus,sexlineatus,sexlineatus,eastern six-lined racerunner,http://www.mendeley.com/c/5030139662/g/2058663/grsm-teiidae/
GRSM,Agkistrodon,contortrix,contortrix,Northern copperhead,http://www.mendeley.com/c/5030139652/g/2058663/grsm-viperidae/
GRSM,Agkistrodon,contortrix,unknown,,http://www.mendeley.com/c/5030139652/g/2058663/grsm-viperidae/
GRSM,Agkistrodon,contortrix,,copperhead,http://www.mendeley.com/c/5030139652/g/2058663/grsm-viperidae/
GRSM,Crotalus,horridus,,timber rattlesnake,http://www.mendeley.com/c/5030139652/g/2058663/grsm-viperidae/
GRSM,Chelydra,serpentina,serpentina,Eastern snapping turtle,http://www.mendeley.com/c/5030154622/g/2058663/grsm-chelydridae/
GRSM,Chelydra,serpentina,,snapping turtle,http://www.mendeley.com/c/5030154622/g/2058663/grsm-chelydridae/
GRSM,Chrysemys,picta,marginata,Midland painted turtle,http://www.mendeley.com/c/5030154602/g/2058663/grsm-emydidae/
GRSM,Graptemys,geographica,,Northern map turtle,http://www.mendeley.com/c/5030154602/g/2058663/grsm-emydidae/
GRSM,Terrapene,carolina,carolina,Eastern box turtle,http://www.mendeley.com/c/5030154602/g/2058663/grsm-emydidae/
GRSM,Terrapene,carolina,unknown,Box turtle,http://www.mendeley.com/c/5030154602/g/2058663/grsm-emydidae/
GRSM,Trachemys,scripta,troosti,Cumberland slider,http://www.mendeley.com/c/5030154602/g/2058663/grsm-emydidae/
