taxon_id,spp_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name
check,chi_pal2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Chionactis palarostris,Chionactis,,palarostris,,Klauber,1937,,Sonoran Shovel-nosed Snake
check,chi_pal3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Chionactis palarostris organica,Chionactis,,palarostris,organica,Klauber,1951,,Organ Pipe Shovel-nosed Snake
check,cho_bib,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Chondrodactylus bibronii,Chondrodactylus,,bibronii,,Smith,1846,,Bibron's Sand Gecko
check,chr_dor,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Chrysemys dorsalis,Chrysemys,,dorsalis,,Agassiz,1857,,Southern Painted Turtle
check,chr_pic,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Chrysemys picta,Chrysemys,,picta,,Schneider,1783,,Painted Turtle
check,chr_pic2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Chrysemys picta bellii,Chrysemys,,picta,bellii,Gray,1831,,Western Painted Turtle
check,chr_pic3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Chrysemys picta marginata,Chrysemys,,picta,marginata,Agassiz,1857,,Midland Painted Turtle
check,chr_pic4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Chrysemys picta picta,Chrysemys,,picta,picta,Schneider,1783,,Eastern Painted Turtle
check,cle_gut,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Clemmys guttata,Clemmys,,guttata,,Schneider,1792,,Spotted Turtle
check,clo_kir,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Clonophis kirtlandii,Clonophis,,kirtlandii,,Kennicott,1856,,Kirtland's Snake
check,cne_lem,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Cnemidophorus lemniscatus,Cnemidophorus,,lemniscatus,,Linnaeus,1758,,Rainbow Whiptail
check,col_bre,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coleonyx brevis,Coleonyx,,brevis,,Stejneger,1893,,Texas Banded Gecko
check,col_ret,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coleonyx reticulatus,Coleonyx,,reticulatus,,Davis and Dixon,1958,,Reticulate Banded Gecko
check,col_swi,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coleonyx switaki,Coleonyx,,switaki,,Murphy,1974,,Switak's Banded Gecko
check,col_swi2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coleonyx switaki switaki,Coleonyx,,switaki,switaki,Murphy,1974,,Peninsular Banded Gecko
check,col_var,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coleonyx variegatus,Coleonyx,,variegatus,,Baird,1859,,Western Banded Gecko
check,col_var2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coleonyx variegatus abbotti,Coleonyx,,variegatus,abbotti,Klauber,1945,,San Diego Banded Gecko
check,col_var3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coleonyx variegatus bogerti,Coleonyx,,variegatus,bogerti,Klauber,1945,,Tucson Banded Gecko
check,col_var4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coleonyx variegatus utahensis,Coleonyx,,variegatus,utahensis,Klauber,1945,,Utah Banded Gecko
check,col_var5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coleonyx variegatus variegatus,Coleonyx,,variegatus,variegatus,Baird,1859,,Desert Banded Gecko
check,col_bil,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber bilineatus,Coluber,,bilineatus,,Jan,1863,,Sonoran Whipsnake
check,col_con,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor,Coluber,,constrictor,,Linnaeus,1758,,North American Racer
check,col_con2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor anthicus,Coluber,,constrictor,anthicus,Cope,1862,,Buttermilk Racer
check,col_con3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor constrictor,Coluber,,constrictor,constrictor,Linnaeus,1758,,Northern Black Racer
check,col_con4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor etheridgei,Coluber,,constrictor,etheridgei,Wilson,1970,,Tan Racer
check,col_con5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor flaviventris,Coluber,,constrictor,flaviventris,Say,1823,,Eastern Yellow-bellied Racer
check,col_con6,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor foxii,Coluber,,constrictor,foxii,Baird and Girard,1853,,Blue Racer
check,col_con7,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor helvigularis,Coluber,,constrictor,helvigularis,Auffenberg,1955,,Brown-chinned Racer
check,col_con8,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor latrunculus,Coluber,,constrictor,latrunculus,Wilson,1970,,Black-masked Racer
check,col_con9,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor mormon,Coluber,,constrictor,mormon,Baird and Girard,1852,,Western Yellow-bellied Racer
check,col_con10,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor oaxaca,Coluber,,constrictor,oaxaca,Jan,1863,,Mexican Racer
check,col_con11,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor paludicola,Coluber,,constrictor,paludicola,Auffenberg and Babbitt,1953,,Everglades Racer
check,col_con12,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber constrictor priapus,Coluber,,constrictor,priapus,Dunn and Wood,1939,,Southern Black Racer
check,col_fla,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber flagellum,Coluber,,flagellum,,Shaw,1802,,Coachwhip
check,col_fla2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber flagellum cingulum,Coluber,,flagellum,cingulum,Lowe and Woodin,1954,,Sonoran Coachwhip
check,col_fla3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber flagellum flagellum,Coluber,,flagellum,flagellum,Shaw,1802,,Eastern Coachwhip
check,col_fla4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber flagellum lineatulus,Coluber,,flagellum,lineatulus,Smith,1941,,Lined Coachwhip
check,col_fla5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber flagellum piceus,Coluber,,flagellum,piceus,Cope,1892,,Red Racer
check,col_fla6,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber flagellum ruddocki,Coluber,,flagellum,ruddocki,Brattstrom and Warren,1953,,San Joaquin Coachwhip
check,col_fla7,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber flagellum testaceus,Coluber,,flagellum,testaceus,Say,1823,,Western Coachwhip
check,col_ful,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber fuliginosus,Coluber,,fuliginosus,,Cope,1895,,Baja California Coachwhip
check,col_lat,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber lateralis,Coluber,,lateralis,,Hallowell,1853,,Striped Racer
check,col_lat2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber lateralis euryxanthus,Coluber,,lateralis,euryxanthus,Riemer,1954,,Alameda Striped Racer
check,col_lat3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber lateralis lateralis,Coluber,,lateralis,lateralis,Hallowell,1853,,California Striped Racer
check,col_sch,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber schotti,Coluber,,schotti,,Baird and Girard,1853,,Schott's Whipsnake
check,col_sch2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber schotti ruthveni,Coluber,,schotti,ruthveni,Ortenburger,1923,,Ruthven's Whipsnake
check,col_sch3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber schotti schotti,Coluber,,schotti,schotti,Baird and Girard,1853,,Schott's Whipsnake
check,col_tae,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber taeniatus,Coluber,,taeniatus,,Hallowell,1852,,Striped Whipsnake
check,col_tae2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber taeniatus girardi,Coluber,,taeniatus,girardi,Stejneger and Barbour,1917,,Central Texas Whipsnake
check,col_tae3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coluber taeniatus taeniatus,Coluber,,taeniatus,taeniatus,Hallowell,1852,,Desert Striped Whipsnake
check,con_imp,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coniophanes imperialis,Coniophanes,,imperialis,,Baird and Girard,1859,,Regal Black-striped Snake
check,con_imp2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Coniophanes imperialis imperialis,Coniophanes,,imperialis,imperialis,Baird and Girard,1859,,Tamaulipan Black-striped
check,con_lon,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Contia longicauda,Contia,,longicauda,,Feldman and Hoyer,2010,,
check,con_ten,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Contia tenuis,Contia,,tenuis,,Baird and Girard,1852,,Common Sharp-tailed Snake
check,cop_tex,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Cophosaurus texanus,Cophosaurus,,texanus,,Troschel,1852,,Greater Earless Lizard
check,cop_tex2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Cophosaurus texanus scitulus,Cophosaurus,,texanus,scitulus,Peters,1951,,Chihuahuan Greater Earless Lizard
check,cop_tex3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Cophosaurus texanus texanus,Cophosaurus,,texanus,texanus,Troschel,1852,,Texas Greater Earless Lizard
check,cra_aug,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Craugastor augusti,Craugastor,,augusti,,Dugis,1879,,Barking Frog
check,cra_aug2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Craugastor augusti cactorum,Craugastor,,augusti,cactorum,Taylor,1939,,Western Barking Frog
check,cra_aug3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Craugastor augusti latrans,Craugastor,,augusti,latrans,Cope,1880,,Balcones Barking Frog
check,cro_acu,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crocodylus acutus,Crocodylus,,acutus,,Cuvier,1807,,American Crocodile
check,cro_ada,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus adamanteus,Crotalus,,adamanteus,,Palisot de Beauvois,1799,,Eastern Diamond-backed
check,cro_atr,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus atrox,Crotalus,,atrox,,Baird and Girard,1853,,Western Diamond-backed Rattlesnake
check,cro_cer,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus cerastes,Crotalus,,cerastes,,Hallowell,1854,,Sidewinder
check,cro_cer2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus cerastes cerastes,Crotalus,,cerastes,cerastes,Hallowell,1854,,Mohave Desert Sidewinder
check,cro_cer3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus cerastes cercobombus,Crotalus,,cerastes,cercobombus,Savage and Cliff,1953,,Sonoran Sidewinder
check,cro_cer4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus cerastes laterorepens,Crotalus,,cerastes,laterorepens,Klauber,1944,,Colorado Desert Sidewinder
check,cro_cer5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus cerberus,Crotalus,,cerberus,,Coues,1875,,Arizona Black Rattlesnake
check,cro_hor,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus horridus,Crotalus,,horridus,,Linnaeus,1758,,Timber Rattlesnake
check,cro_lep,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus lepidus,Crotalus,,lepidus,,Kennicott,1861,,Rock Rattlesnake
check,cro_lep2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus lepidus klauberi,Crotalus,,lepidus,klauberi,Gloyd,1936,,Banded Rock Rattlesnake
check,cro_lep3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus lepidus lepidus,Crotalus,,lepidus,lepidus,Kennicott,1861,,Mottled Rock Rattlesnake
check,cro_mit,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus mitchellii,Crotalus,,mitchellii,,Cope,1861,,Speckled Rattlesnake
check,cro_mit2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus mitchellii pyrrhus,Crotalus,,mitchellii,pyrrhus,Cope,1867,,Southwestern Speckled Rattlesnake
check,cro_mol,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus molossus,Crotalus,,molossus,,Baird and Girard,1853,,Black-tailed Rattlesnake
check,cro_mol2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus molossus molossus,Crotalus,,molossus,molossus,Baird and Girard,1853,,Northern Black-tailed
check,cro_ore,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus oreganus,Crotalus,,oreganus,,Holbrook,1840,,Western Rattlesnake
check,cro_ore2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus oreganus abyssus,Crotalus,,oreganus,abyssus,Klauber,1930,,Grand Canyon Rattlesnake
check,cro_ore3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus oreganus concolor,Crotalus,,oreganus,concolor,Woodbury,1929,,Midget Faded Rattlesnake
check,cro_ore4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus oreganus helleri,Crotalus,,oreganus,helleri,Meek,1905,,Southern Pacific Rattlesnake
check,cro_ore5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus oreganus lutosus,Crotalus,,oreganus,lutosus,Klauber,1930,,Great Basin Rattlesnake
check,cro_ore6,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus oreganus oreganus,Crotalus,,oreganus,oreganus,Holbrook,1840,,Northern Pacific Rattlesnake
check,cro_pri1,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus pricei,Crotalus,,pricei,,Van Denburgh,1895,,Twin-spotted Rattlesnake
check,cro_pri2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus pricei pricei,Crotalus,,pricei,pricei,Van Denburgh,1895,,Western Twin-spotted Rattlesnake
check,cro_rub,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus ruber,Crotalus,,ruber,,Cope,1892,,Red Diamond Rattlesnake
check,cro_scu,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus scutulatus,Crotalus,,scutulatus,,Kennicott,1861,,Mohave Rattlesnake
check,cro_scu2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus scutulatus scutulatus,Crotalus,,scutulatus,scutulatus,Kennicott,1861,,Northern Mohave Rattlesnake
check,cro_ste,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus stephensi,Crotalus,,stephensi,,Klauber,1930,,Panamint Rattlesnake
check,cro_tig,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus tigris,Crotalus,,tigris,,Kennicott,1859,,Tiger Rattlesnake
check,cro_vir,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus viridis,Crotalus,,viridis,,Rafinesque,1818,,Prairie Rattlesnake
check,cro_wil,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus willardi,Crotalus,,willardi,,Meek,1905,,Ridge-nosed Rattlesnake
check,cro_wil2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus willardi obscurus,Crotalus,,willardi,obscurus,Harris and Simmons,1976,,New Mexico Ridge-
check,cro_wil3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotalus willardi willardi,Crotalus,,willardi,willardi,Meek,1905,,Arizona Ridge-nosed Rattlesnake
check,cro_bic,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotaphytus bicinctores,Crotaphytus,,bicinctores,,Smith and Tanner,1972,,Great Basin Collared Lizard
check,cro_col,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotaphytus collaris,Crotaphytus,,collaris,,Say,1823,,Eastern Collared Lizard
check,cro_neb,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotaphytus nebrius,Crotaphytus,,nebrius,,Axtell and Montanucci,1977,,Sonoran Collared Lizard
check,cro_ret,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotaphytus reticulatus,Crotaphytus,,reticulatus,,Baird,1859,,Reticulate Collared Lizard
check,cro_ves,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Crotaphytus vestigium,Crotaphytus,,vestigium,,Smith and Tanner,1972,,Baja California Collared Lizard
check,cry_poe,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Cryptoblepharus poecilopleurus,Cryptoblepharus,,poecilopleurus,,Wiegmann,1834,,Pacific Snake-eyed Skink
check,cry_all,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Cryptobranchus alleganiensis,Cryptobranchus,,alleganiensis,,Daudin,1803,,Hellbender
check,cry_all2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Cryptobranchus alleganiensis alleganiensis,Cryptobranchus,,alleganiensis,alleganiensis,Daudin,1803,,Eastern Hellbender
check,cry_all3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Cryptobranchus alleganiensis bishopi,Cryptobranchus,,alleganiensis,bishopi,Grobman,1943,,Ozark Hellbender
check,cte_con,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ctenosaura conspicuosa,Ctenosaura,,conspicuosa,,Dickerson,1919,,Isla San Esteban Spiny-tailed Iguana
check,cte_mac,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ctenosaura macrolopha,Ctenosaura,,macrolopha,,Smith,1972,,Sonoran Spiny-tailed Iguana
check,cte_pec,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ctenosaura pectinata,Ctenosaura,,pectinata,,Wiegmann,1834,,Mexican Spiny-tailed Iguana
check,cte_sim,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ctenosaura similis,Ctenosaura,,similis,,Gray,1831,,Gray's Spiny-tailed Iguana
check,cuo.sp.,http://www.mendeley.com/c/5682760304/g/2058663/fritz-2007-checklist-of-chelonians-of-the-world/,Cuora sp.,Cuora,,sp.,,Gray,1856,,Asian Box Turtles
check,cuo_tri,http://www.mendeley.com/c/5682760304/g/2058663/fritz-2007-checklist-of-chelonians-of-the-world/,Cuora trifasciata,Cuora,,trifasciata,,Bell,1825,,Chinese Three-striped Box Turtle
check,cyc_nub,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Cyclura nubila nubila,Cyclura,,nubila,nubila,Gray,1831,,Cuban Ground Iguana
check,cyc_cor,http://www.itis.gov/,Cyclura stejnegeri,Cyclura,,stejnegeri,,Barbour and Noble,1916,,Mona Ground Iguana
check,cyr_sca,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Cyrtopodion scabrum,Cyrtopodion,,scabrum,,Heyden,1827,,Rough-tailed Gecko
check,dei_ret,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Deirochelys reticularia,Deirochelys,,reticularia,,Latreille,1801,,Chicken Turtle
check,dei_ret2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Deirochelys reticularia chrysea,Deirochelys,,reticularia,chrysea,Schwartz,1956,,Florida Chicken Turtle
check,dei_ret3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Deirochelys reticularia miaria,Deirochelys,,reticularia,miaria,Schwartz,1956,,Western Chicken Turtle
check,dei_ret4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Deirochelys reticularia reticularia,Deirochelys,,reticularia,reticularia,Latreille,1801,,Eastern Chicken Turtle
check,den_aur,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Dendrobates auratus,Dendrobates,,auratus,,Girard,1855,,Green-and-black Poison Dart Frog
check,des_abd,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Desmognathus abditus,Desmognathus,,abditus,,Anderson and Tilley,2003,,Cumberland Dusky Salamander
check,des_aen,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Desmognathus aeneus,Desmognathus,,aeneus,,Brown and Bishop,1947,,Seepage Salamander
check,des_apa,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Desmognathus apalachicolae,Desmognathus,,apalachicolae,,Means and Karlin,1989,,Apalachicola Dusky
check,des_aur,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Desmognathus auriculatus,Desmognathus,,auriculatus,,Holbrook,1838,,Southern Dusky Salamander
check,des_bri,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Desmognathus brimleyorum,Desmognathus,,brimleyorum,,Stejneger,1895,,Ouachita Dusky Salamander
check,des_car,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Desmognathus carolinensis,Desmognathus,,carolinensis,,Dunn,1916,,Carolina Mountain Dusky Salamander
check,des_con,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Desmognathus carolinensis,Desmognathus,,conanti,,Rossman,1958,,Spotted Dusky Salamander
check,des_fol,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Desmognathus folkertsi,Desmognathus,,folkertsi,,Camp; Tilley; Austin and Marshall,2002,,Dwarf Black-
check,des_fus,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Desmognathus fuscus,Desmognathus,,fuscus,,Rafinesque,1820,,Northern Dusky Salamander
